Year,Make,Model,Price,Miles,Rating,Source
2021,Toyota,Corolla,18660,36475,N/A,Source.CARFAX
2023,Toyota,Tacoma,33000,7910,N/A,Source.CARFAX
2023,Toyota,Tacoma,42977,8675,N/A,Source.CARFAX
2020,Toyota,Camry,23395,79447,N/A,Source.CARFAX
2023,Toyota,Tacoma,42977,8675,N/A,Source.CARFAX
2020,Toyota,Camry,23395,79447,N/A,Source.CARFAX
2022,Jeep,Wrangler,36496,34110,N/A,Source.CARFAX
2024,Ford,Maverick,36600,6019,N/A,Source.CARFAX
2021,Honda,Accord,25492,22945,N/A,Source.CARFAX
2022,Nissan,Frontier,37202,12482,N/A,Source.CARFAX
2020,Ford,Escape,19661,49135,N/A,Source.CARFAX
2021,Volkswagen,Passat,19361,50650,N/A,Source.CARFAX
2021,Nissan,Rogue Sport,22248,22625,N/A,Source.CARFAX
2022,Honda,Accord,30899,36875,N/A,Source.CARFAX
2022,Ford,EcoSport,20990,25119,N/A,Source.CARFAX
2022,Ford,F-150,45757,16533,N/A,Source.CARFAX
2021,Subaru,Ascent,24987,85906,N/A,Source.CARFAX
2020,Kia,Sportage,16219,65104,N/A,Source.CARFAX
2023,Nissan,Pathfinder,36495,19728,N/A,Source.CARFAX
2022,Subaru,Outback,26983,15474,N/A,Source.CARFAX
2023,Subaru,Crosstrek,29496,14377,N/A,Source.CARFAX
2022,Toyota,Camry,30845,23559,N/A,Source.CARFAX
2020,BMW,2 Series,23900,36579,N/A,Source.CARFAX
2023,Ford,Escape,35991,9038,N/A,Source.CARFAX
2023,Chevrolet,TrailBlazer,26035,19720,N/A,Source.CARFAX
2021,Jeep,Renegade,19989,20005,N/A,Source.CARFAX
2024,Chevrolet,Blazer,42191,9060,N/A,Source.CARFAX
2021,Toyota,Tacoma,43489,46110,N/A,Source.CARFAX
2022,Ram,2500,32000,134946,N/A,Source.CARFAX
2021,Nissan,Rogue Sport,21166,37100,N/A,Source.CARFAX
2022,Ford,F-150,45757,16533,N/A,Source.CARFAX
2023,Subaru,Crosstrek,29496,14377,N/A,Source.CARFAX
2023,Jeep,Gladiator,45990,20759,N/A,Source.CARFAX
2021,Subaru,Ascent,24987,85906,N/A,Source.CARFAX
2023,Jeep,Gladiator,45650,22660,N/A,Source.CARFAX
2021,Nissan,Titan,33995,37809,N/A,Source.CARFAX
2021,Kia,Niro,19989,49330,N/A,Source.CARFAX
2023,Buick,Encore GX,23422,7100,N/A,Source.CARFAX
2023,Chevrolet,TrailBlazer,26035,19720,N/A,Source.CARFAX
2021,Subaru,Forester,28897,19199,N/A,Source.CARFAX
2024,Honda,Accord,25826,2345,N/A,Source.CARFAX
2024,Honda,HR-V,24572,2199,N/A,Source.CARFAX
2024,Honda,CR-V,29511,2442,N/A,Source.CARFAX
2024,Nissan,Sentra,19412,2147,N/A,Source.CARFAX
2020,Lincoln,Aviator,48299,19560,N/A,Source.CARFAX
2023,Nissan,Altima,19388,32564,N/A,Source.CARFAX
2022,Dodge,Challenger,41712,9355,N/A,Source.CARFAX
2020,GMC,Terrain,16495,100877,N/A,Source.CARFAX
2024,Toyota,Corolla,24499,3913,N/A,Source.CARFAX
2021,Jeep,Renegade,18000,47676,N/A,Source.CARFAX
2020,GMC,Terrain,17544,95851,N/A,Source.CARFAX
2020,Ram,1500,21950,167610,N/A,Source.CARFAX
2021,Honda,Ridgeline,28998,48220,N/A,Source.CARFAX
2022,Dodge,Challenger,42819,12740,N/A,Source.CARFAX
2023,Chevrolet,Silverado 1500,45891,27336,N/A,Source.CARFAX
2023,Toyota,Prius,33334,10677,N/A,Source.CARFAX
2021,Cadillac,XT6,33728,45910,N/A,Source.CARFAX
2023,Hyundai,Palisade,45900,11164,N/A,Source.CARFAX
2021,Honda,Ridgeline,28998,48220,N/A,Source.CARFAX
2020,Kia,Soul,11920,83282,N/A,Source.CARFAX
2020,Honda,Odyssey,27000,75991,N/A,Source.CARFAX
2022,Dodge,Challenger,42819,12740,N/A,Source.CARFAX
2023,Jeep,Wrangler,32838,13908,N/A,Source.CARFAX
2023,Ford,Explorer,35500,15822,N/A,Source.CARFAX
2020,GMC,Acadia,18496,110393,N/A,Source.CARFAX
2022,Chrysler,Pacifica,23494,66923,N/A,Source.CARFAX
2021,Ford,F-150,38759,81834,N/A,Source.CARFAX
2024,Audi,Q5,44398,4419,N/A,Source.CARFAX
2021,Chevrolet,Blazer,21802,63321,N/A,Source.CARFAX
2023,Jeep,Compass,26485,3984,N/A,Source.CARFAX
2020,Kia,Rio,8122,126634,N/A,Source.CARFAX
2020,Ford,Edge,18000,75819,N/A,Source.CARFAX
2021,Jeep,Gladiator,29500,44759,N/A,Source.CARFAX
2023,Buick,Envision,28200,15222,N/A,Source.CARFAX
2024,Audi,Q5,48678,2428,N/A,Source.CARFAX
2023,Chevrolet,Silverado 1500,39117,47680,N/A,Source.CARFAX
2020,Chevrolet,Blazer,20285,43162,N/A,Source.CARFAX
2023,Jeep,Compass,25285,6067,N/A,Source.CARFAX
2023,Nissan,Altima,24851,23156,N/A,Source.CARFAX
2021,Honda,HR-V,19990,35732,N/A,Source.CARFAX
2022,GMC,Canyon,30900,14818,N/A,Source.CARFAX
2020,Ford,F-150,49988,81154,N/A,Source.CARFAX
2020,Kia,Soul,14996,30257,N/A,Source.CARFAX
2021,Toyota,Tacoma,31990,10714,N/A,Source.CARFAX
2023,Kia,Sportage,26990,14918,N/A,Source.CARFAX
2021,Nissan,Titan,35000,74782,N/A,Source.CARFAX
2021,Chevrolet,TrailBlazer,19995,50400,N/A,Source.CARFAX
2022,Hyundai,Kona,17695,81120,N/A,Source.CARFAX
2021,Mazda,Mazda3,13995,101774,N/A,Source.CARFAX
2021,Toyota,Camry,16495,161361,N/A,Source.CARFAX
2020,Lincoln,Aviator,33267,63272,N/A,Source.CARFAX
2024,Kia,K5,34800,5779,N/A,Source.CARFAX
2021,Infiniti,Q50,22500,72601,N/A,Source.CARFAX
2020,Jeep,Wrangler,25000,80649,N/A,Source.CARFAX
2021,Honda,HR-V,21991,31197,N/A,Source.CARFAX
2020,Mitsubishi,Outlander Sport,16239,61292,N/A,Source.CARFAX
2023,Dodge,Challenger,24189,12514,N/A,Source.CARFAX
2022,GMC,Sierra 1500,40998,18915,N/A,Source.CARFAX
2023,Nissan,Armada,43000,28350,N/A,Source.CARFAX
2020,Alfa Romeo,Stelvio,20169,36815,N/A,Source.CARFAX
2022,Jeep,Grand Cherokee,45550,26281,N/A,Source.CARFAX
2023,Jeep,Grand Cherokee L,34250,6756,N/A,Source.CARFAX
2023,Volkswagen,Atlas,31989,15166,N/A,Source.CARFAX
2022,Ford,F-250,44000,15018,N/A,Source.CARFAX
2020,Ford,Mustang,20499,51569,N/A,Source.CARFAX
2022,Jeep,Grand Cherokee,45550,26281,N/A,Source.CARFAX
2023,Jeep,Grand Cherokee L,34250,6756,N/A,Source.CARFAX
2023,Jeep,Wrangler,32400,30749,N/A,Source.CARFAX
2023,Volkswagen,Atlas,42289,13448,N/A,Source.CARFAX
2021,Chrysler,300,23300,36868,N/A,Source.CARFAX
2022,Hyundai,Tucson,23400,37640,N/A,Source.CARFAX
2021,Volkswagen,Atlas,29266,31919,N/A,Source.CARFAX
2023,Toyota,Venza,32490,36051,N/A,Source.CARFAX
2021,Jeep,Grand Cherokee,26988,46184,N/A,Source.CARFAX
2021,Jeep,Wrangler,43800,23389,N/A,Source.CARFAX
2020,Nissan,Pathfinder,14998,115750,N/A,Source.CARFAX
2021,Ram,1500,26000,121380,N/A,Source.CARFAX
2021,Volkswagen,Atlas,24000,55404,N/A,Source.CARFAX
2022,Acura,MDX,35292,70753,N/A,Source.CARFAX
2020,Ford,F-150,32334,49428,N/A,Source.CARFAX
2023,Volkswagen,Taos,25589,16530,N/A,Source.CARFAX
2021,Chevrolet,Equinox,25300,27392,N/A,Source.CARFAX
2022,Jeep,Wrangler,40300,20140,N/A,Source.CARFAX
2021,Nissan,Versa,16150,14000,N/A,Source.CARFAX
2022,Volvo,XC40,32950,27554,N/A,Source.CARFAX
2024,Hyundai,Santa Cruz,33800,8655,N/A,Source.CARFAX
2021,Chevrolet,Blazer,23888,48642,N/A,Source.CARFAX
2021,GMC,Terrain,23994,23742,N/A,Source.CARFAX
2022,Volvo,XC90,43950,22479,N/A,Source.CARFAX
2024,Hyundai,Santa Cruz,33800,8655,N/A,Source.CARFAX
2022,Volvo,XC40,32950,27554,N/A,Source.CARFAX
2021,Jeep,Gladiator,32988,44488,N/A,Source.CARFAX
2020,Ford,F-150,32334,49428,N/A,Source.CARFAX
2022,Acura,MDX,35292,70753,N/A,Source.CARFAX
2023,Volkswagen,Taos,25589,16530,N/A,Source.CARFAX
2021,GMC,Sierra 1500,45600,54297,N/A,Source.CARFAX
2021,Chevrolet,Equinox,25300,27392,N/A,Source.CARFAX
2020,Ford,Mustang,23995,41311,N/A,Source.CARFAX
2023,Toyota,Tacoma,42500,11561,N/A,Source.CARFAX
2023,Hyundai,Kona,21487,35711,N/A,Source.CARFAX
2023,Nissan,Altima,26142,20182,N/A,Source.CARFAX
2020,Jeep,Gladiator,26837,76421,N/A,Source.CARFAX
2020,Toyota,RAV4,21444,68490,N/A,Source.CARFAX
2021,Honda,HR-V,21998,18213,N/A,Source.CARFAX
2021,Chevrolet,Colorado,20499,131312,N/A,Source.CARFAX
2022,Ford,Transit,39995,61010,N/A,Source.CARFAX
2021,GMC,Terrain,18495,86023,N/A,Source.CARFAX
2021,Lexus,IS,37987,29224,N/A,Source.CARFAX
2023,Lincoln,Nautilus,37588,17929,N/A,Source.CARFAX
2022,Chevrolet,Silverado 1500,44676,49850,N/A,Source.CARFAX
2022,Honda,Civic,23529,55861,N/A,Source.CARFAX
2022,Nissan,Frontier,31575,26703,N/A,Source.CARFAX
2023,Nissan,Kicks,19323,9725,N/A,Source.CARFAX
2023,Nissan,Kicks,19698,11549,N/A,Source.CARFAX
2023,Honda,Odyssey,36943,30957,N/A,Source.CARFAX
2021,Kia,Forte,15135,57141,N/A,Source.CARFAX
2023,Ford,Escape,25541,6464,N/A,Source.CARFAX
2022,Nissan,Sentra,20990,17373,N/A,Source.CARFAX
2022,Toyota,Corolla Cross,25860,22129,N/A,Source.CARFAX
2024,Ram,1500,49496,28725,N/A,Source.CARFAX
2022,Nissan,Sentra,18404,34288,N/A,Source.CARFAX
2020,Toyota,C-HR,21077,42554,N/A,Source.CARFAX
2021,BMW,3 Series,29896,28147,N/A,Source.CARFAX
2021,Hyundai,Santa Fe,24697,37231,N/A,Source.CARFAX
2023,Hyundai,Ioniq 6,32998,7867,N/A,Source.CARFAX
2022,Dodge,Charger,28477,18838,N/A,Source.CARFAX
2022,Hyundai,Venue,19487,31001,N/A,Source.CARFAX
2023,Subaru,Crosstrek,26987,23323,N/A,Source.CARFAX
2024,Honda,Civic,27951,6725,N/A,Source.CARFAX
2020,Toyota,Tacoma,32899,69241,N/A,Source.CARFAX
2021,Toyota,RAV4,28997,23079,N/A,Source.CARFAX
2022,Ford,F-150,48900,25187,N/A,Source.CARFAX
2021,Mazda,CX-5,23499,15846,N/A,Source.CARFAX
2021,Ram,2500,39450,48375,N/A,Source.CARFAX
2024,Hyundai,Kona,25500,5431,N/A,Source.CARFAX
2021,Nissan,Altima,16735,73394,N/A,Source.CARFAX
2020,GMC,Sierra 1500,28885,123773,N/A,Source.CARFAX
2020,Jeep,Compass,17935,38086,N/A,Source.CARFAX
2021,Mazda,CX-30,18398,59444,N/A,Source.CARFAX
2022,Buick,Envision,28200,25969,N/A,Source.CARFAX
2022,Ford,Bronco,47457,2169,N/A,Source.CARFAX
2021,Volvo,S60,31700,31477,N/A,Source.CARFAX
2022,Kia,Sportage,22518,27138,N/A,Source.CARFAX
2024,Nissan,Frontier,35140,6029,N/A,Source.CARFAX
2022,Nissan,Pathfinder,37900,38045,N/A,Source.CARFAX
2022,Ram,1500,45780,25839,N/A,Source.CARFAX
2021,Chevrolet,TrailBlazer,20762,55968,N/A,Source.CARFAX
2021,Chevrolet,Silverado 1500,34997,92241,N/A,Source.CARFAX
2023,Nissan,Pathfinder,38058,12174,N/A,Source.CARFAX
2021,Ford,F-150,42395,46011,N/A,Source.CARFAX
2022,Ford,Explorer,24998,81677,N/A,Source.CARFAX
2023,Acura,MDX,48795,18192,N/A,Source.CARFAX
2023,Toyota,Tundra,46550,31206,N/A,Source.CARFAX
2022,Toyota,Camry,26998,8497,N/A,Source.CARFAX
2022,Hyundai,Santa Fe,21990,35900,N/A,Source.CARFAX
2022,Jeep,Wagoneer,46995,45648,N/A,Source.CARFAX
2022,Lexus,RX,44665,32581,N/A,Source.CARFAX
2023,Toyota,Venza,28991,30893,N/A,Source.CARFAX
2023,Chevrolet,Colorado,33500,22522,N/A,Source.CARFAX
2021,Chevrolet,Silverado 1500,36999,39674,N/A,Source.CARFAX
2021,Cadillac,XT5,33996,18720,N/A,Source.CARFAX
2024,Subaru,Outback,32208,20220,N/A,Source.CARFAX
2023,Nissan,Kicks,20504,2485,N/A,Source.CARFAX
2021,Ford,Escape,19659,30748,N/A,Source.CARFAX
2021,Ford,Escape,19659,30748,N/A,Source.CARFAX
2020,Kia,Forte,14495,64608,N/A,Source.CARFAX
2021,Chevrolet,Silverado 1500,33962,30803,N/A,Source.CARFAX
2022,Volkswagen,Atlas,25887,62366,N/A,Source.CARFAX
2022,Ford,F-150,49281,24182,N/A,Source.CARFAX
2022,Nissan,Altima,22013,22830,N/A,Source.CARFAX
2022,Nissan,Murano,26971,55526,N/A,Source.CARFAX
2021,Jeep,Compass,20029,23109,N/A,Source.CARFAX
2023,GMC,Acadia,40645,17800,N/A,Source.CARFAX
2021,Chevrolet,TrailBlazer,20762,55968,N/A,Source.CARFAX
2022,Ram,1500,45780,25839,N/A,Source.CARFAX
2021,Nissan,Kicks,20990,2333,N/A,Source.CARFAX
2022,Ram,1500,33440,39367,N/A,Source.CARFAX
2022,Alfa Romeo,Stelvio,27800,20319,N/A,Source.CARFAX
2021,Jeep,Grand Cherokee,26499,34816,N/A,Source.CARFAX
2021,GMC,Acadia,28900,48531,N/A,Source.CARFAX
2021,Ram,1500,33171,27693,N/A,Source.CARFAX
2024,Cadillac,Lyriq,44999,11331,N/A,Source.CARFAX
2023,Nissan,Altima,26895,4760,N/A,Source.CARFAX
2022,Nissan,Sentra,18832,50122,N/A,Source.CARFAX
2021,BMW,3 Series,29788,11669,N/A,Source.CARFAX
2023,Chevrolet,Silverado 1500,40285,4275,N/A,Source.CARFAX
2023,Jeep,Grand Cherokee,32988,8900,N/A,Source.CARFAX
2021,Lexus,NX,30897,33228,N/A,Source.CARFAX
2023,Hyundai,Santa Fe,32920,14032,N/A,Source.CARFAX
2023,Hyundai,Palisade,44499,19379,N/A,Source.CARFAX
2021,Ford,Explorer,26947,61187,N/A,Source.CARFAX
2020,Toyota,Corolla,15219,74015,N/A,Source.CARFAX
2020,Hyundai,Elantra,13874,57514,N/A,Source.CARFAX
2021,Chevrolet,Colorado,23500,93849,N/A,Source.CARFAX
2023,Ford,F-150,42184,8568,N/A,Source.CARFAX
2021,Nissan,Sentra,15977,73876,N/A,Source.CARFAX
2023,Jeep,Gladiator,45263,3342,N/A,Source.CARFAX
2022,Volkswagen,Tiguan,21000,39926,N/A,Source.CARFAX
2021,Toyota,Camry,20886,47734,N/A,Source.CARFAX
2021,Lexus,IS,37650,23940,N/A,Source.CARFAX
2023,Hyundai,Elantra,16972,41179,N/A,Source.CARFAX
2021,Land Rover,Range Rover Evoque,31979,35634,N/A,Source.CARFAX
2020,Kia,Telluride,21872,95759,N/A,Source.CARFAX
2024,Mazda,CX-30,27177,6429,N/A,Source.CARFAX
2021,Toyota,Tacoma,31767,27562,N/A,Source.CARFAX
2024,Hyundai,Kona,25868,6213,N/A,Source.CARFAX
2020,Volkswagen,Jetta,12495,106091,N/A,Source.CARFAX
2021,Honda,Accord,26217,30474,N/A,Source.CARFAX
2021,Hyundai,Sonata,24000,32701,N/A,Source.CARFAX
2021,Lincoln,Aviator,43088,41683,N/A,Source.CARFAX
2023,Chevrolet,TrailBlazer,24997,14568,N/A,Source.CARFAX
2023,Jeep,Grand Cherokee L,37000,6839,N/A,Source.CARFAX
2024,Volkswagen,Taos,27360,9777,N/A,Source.CARFAX
2024,Volkswagen,Taos,27355,5508,N/A,Source.CARFAX
2023,Chevrolet,TrailBlazer,24997,14568,N/A,Source.CARFAX
2021,Toyota,Tacoma,29890,69334,N/A,Source.CARFAX
2023,Toyota,Tacoma,42999,10068,N/A,Source.CARFAX
2024,Honda,Civic,27215,7614,N/A,Source.CARFAX
2020,Jeep,Gladiator,40000,26345,N/A,Source.CARFAX
2022,Nissan,Sentra,10800,164000,N/A,Source.CARFAX
2022,GMC,Sierra 1500,38200,98425,N/A,Source.CARFAX
2022,Hyundai,Palisade,36791,20400,N/A,Source.CARFAX
2021,Volkswagen,Tiguan,23448,35360,N/A,Source.CARFAX
2022,Ram,1500,33400,48112,N/A,Source.CARFAX
2022,Ford,Explorer,27998,40282,N/A,Source.CARFAX
2022,Ford,Expedition,44789,59880,N/A,Source.CARFAX
2022,Jeep,Compass,27000,3069,N/A,Source.CARFAX
2021,Cadillac,XT6,33602,49328,N/A,Source.CARFAX
2022,Dodge,Durango,36270,45338,N/A,Source.CARFAX
2023,Nissan,Sentra,19120,17390,N/A,Source.CARFAX
2022,Subaru,Outback,28555,15761,N/A,Source.CARFAX
2022,Volvo,XC60,25107,86806,N/A,Source.CARFAX
2021,Lincoln,Nautilus,37498,29286,N/A,Source.CARFAX
2022,Nissan,Frontier,29998,5794,N/A,Source.CARFAX
2022,Mitsubishi,Eclipse Cross,19994,61912,N/A,Source.CARFAX
2022,Hyundai,Tucson,23996,11167,N/A,Source.CARFAX
2020,Lexus,IS,25300,54507,N/A,Source.CARFAX
2023,Chevrolet,Equinox,20987,18369,N/A,Source.CARFAX
2020,Volvo,XC40,25400,41543,N/A,Source.CARFAX
2021,Subaru,Impreza,20555,52822,N/A,Source.CARFAX
2022,Nissan,Frontier,29998,5794,N/A,Source.CARFAX
2022,Volvo,XC60,25107,86806,N/A,Source.CARFAX
2020,Mazda,CX-5,20189,42034,N/A,Source.CARFAX
2020,Honda,Civic,17256,83829,N/A,Source.CARFAX
2022,Subaru,Forester,27955,27198,N/A,Source.CARFAX
2023,Hyundai,Santa Fe,29000,3361,N/A,Source.CARFAX
2020,Ram,ProMaster City,16995,95000,N/A,Source.CARFAX
2024,Hyundai,Tucson,32000,4840,N/A,Source.CARFAX
2024,Hyundai,Tucson,31469,5273,N/A,Source.CARFAX
2021,Dodge,Durango,20000,106479,N/A,Source.CARFAX
2023,Jeep,Renegade,24495,6093,N/A,Source.CARFAX
2022,Jeep,Grand Cherokee,36197,33124,N/A,Source.CARFAX
2023,Jeep,Compass,26450,10645,N/A,Source.CARFAX
2020,Honda,Civic,17900,39309,N/A,Source.CARFAX
2023,Jeep,Compass,24990,8977,N/A,Source.CARFAX
2020,Toyota,Corolla,13000,34175,N/A,Source.CARFAX
2021,Kia,Seltos,16240,74158,N/A,Source.CARFAX
2023,Chevrolet,Express,36200,46966,N/A,Source.CARFAX
2021,Chevrolet,Colorado,25975,85967,N/A,Source.CARFAX
2022,Chrysler,Pacifica,24802,61669,N/A,Source.CARFAX
2020,Honda,CR-V,21600,91815,N/A,Source.CARFAX
2020,Subaru,Outback,21800,71570,N/A,Source.CARFAX
2021,Buick,Enclave,30911,20741,N/A,Source.CARFAX
2022,GMC,Terrain,22355,55437,N/A,Source.CARFAX
2023,Honda,Civic,25100,17672,N/A,Source.CARFAX
2022,Toyota,Camry,27988,44346,N/A,Source.CARFAX
2022,Chevrolet,Silverado 1500,27500,106632,N/A,Source.CARFAX
2024,Volkswagen,Tiguan,29460,3605,N/A,Source.CARFAX
2022,Chrysler,Pacifica,25303,55982,N/A,Source.CARFAX
2023,Hyundai,Palisade,41500,23148,N/A,Source.CARFAX
2020,Honda,CR-V,21600,91815,N/A,Source.CARFAX
2022,Volkswagen,Atlas,29789,53869,N/A,Source.CARFAX
2022,Volkswagen,Atlas,36603,22807,N/A,Source.CARFAX
2022,Chrysler,Pacifica,24802,61669,N/A,Source.CARFAX
2020,Chevrolet,Equinox,15399,89264,N/A,Source.CARFAX
2020,Subaru,Outback,21800,71570,N/A,Source.CARFAX
2022,GMC,Acadia,35900,34318,N/A,Source.CARFAX
2021,Jeep,Grand Cherokee,23800,56208,N/A,Source.CARFAX
2020,Ford,EcoSport,14900,35882,N/A,Source.CARFAX
2023,Volkswagen,Jetta,21489,12735,N/A,Source.CARFAX
2023,Chevrolet,Malibu,21800,30463,N/A,Source.CARFAX
2020,Dodge,Durango,19495,123000,N/A,Source.CARFAX
2020,GMC,Sierra 1500,39997,100868,N/A,Source.CARFAX
2023,Jeep,Gladiator,34588,37379,N/A,Source.CARFAX
2020,BMW,5 Series,31600,38959,N/A,Source.CARFAX
2021,Ford,F-150,29500,63900,N/A,Source.CARFAX
2020,Ford,F-450,41900,160837,N/A,Source.CARFAX
2020,Mazda,CX-5,22974,20520,N/A,Source.CARFAX
2022,Honda,Accord,32502,15904,N/A,Source.CARFAX
2020,Mazda,CX-5,22974,20520,N/A,Source.CARFAX
2021,Lexus,RX,39389,28496,N/A,Source.CARFAX
2022,Ford,F-150,44412,25750,N/A,Source.CARFAX
2020,Lincoln,MKZ,26361,20565,N/A,Source.CARFAX
2021,Hyundai,Sonata,18980,42683,N/A,Source.CARFAX
2022,Dodge,Challenger,27000,11129,N/A,Source.CARFAX
2023,Infiniti,Q50,38500,10147,N/A,Source.CARFAX
2021,Toyota,Camry,22999,30426,N/A,Source.CARFAX
2023,Mini,Cooper Clubman,25952,25700,N/A,Source.CARFAX
2021,Ford,Bronco Sport,25926,28115,N/A,Source.CARFAX
2023,Kia,Sportage,25372,12138,N/A,Source.CARFAX
2022,Hyundai,Palisade,40990,18501,N/A,Source.CARFAX
2020,Toyota,Tacoma,29586,24030,N/A,Source.CARFAX
2023,Mitsubishi,Outlander,28389,15328,N/A,Source.CARFAX
2023,Subaru,Ascent,37267,7017,N/A,Source.CARFAX
2022,Chevrolet,Silverado 1500,47992,12392,N/A,Source.CARFAX
2022,Honda,Pilot,30374,34916,N/A,Source.CARFAX
2021,Volvo,V60,33811,30633,N/A,Source.CARFAX
2022,Nissan,Frontier,35790,11121,N/A,Source.CARFAX
2021,Mazda,CX-5,23488,46123,N/A,Source.CARFAX
2023,Kia,Telluride,38042,14401,N/A,Source.CARFAX
2022,Toyota,Corolla,20996,25473,N/A,Source.CARFAX
2022,Mercedes-Benz,GLA,29999,29898,N/A,Source.CARFAX
2023,Honda,Civic,25488,13319,N/A,Source.CARFAX
2022,Genesis,G70,31825,36812,N/A,Source.CARFAX
2020,Jeep,Cherokee,21797,40710,N/A,Source.CARFAX
2020,Toyota,Tacoma,29586,24030,N/A,Source.CARFAX
2023,Mini,Cooper Clubman,25952,25700,N/A,Source.CARFAX
2020,Ford,F-150,29925,38828,N/A,Source.CARFAX
2023,Kia,Rio,15650,28425,N/A,Source.CARFAX
2021,Honda,HR-V,23928,18868,N/A,Source.CARFAX
2023,Cadillac,XT6,44998,30636,N/A,Source.CARFAX
2021,Toyota,RAV4,26750,27082,N/A,Source.CARFAX
2021,Toyota,4Runner,39990,49798,N/A,Source.CARFAX
2022,Chevrolet,Traverse,34554,48776,N/A,Source.CARFAX
2021,Toyota,RAV4,28300,26923,N/A,Source.CARFAX
2023,Dodge,Challenger,30948,4922,N/A,Source.CARFAX
2021,Volvo,XC40,33450,13627,N/A,Source.CARFAX
2020,Chevrolet,Equinox,20300,29716,N/A,Source.CARFAX
2021,Honda,HR-V,19924,47328,N/A,Source.CARFAX
2020,Hyundai,Santa Fe,24803,35889,N/A,Source.CARFAX
2022,Jeep,Wrangler,29972,22438,N/A,Source.CARFAX
2022,Volvo,XC60,33950,42927,N/A,Source.CARFAX
2021,Volvo,XC40,30950,23260,N/A,Source.CARFAX
2021,Jeep,Renegade,19027,35134,N/A,Source.CARFAX
2023,Chevrolet,Silverado 1500,45498,4545,N/A,Source.CARFAX
2023,Volkswagen,Taos,24789,13928,N/A,Source.CARFAX
2021,Subaru,Forester,25769,29108,N/A,Source.CARFAX
2022,Hyundai,Santa Fe,30540,35473,N/A,Source.CARFAX
2023,Toyota,Tacoma,42358,21086,N/A,Source.CARFAX
